id,title,link,summary,published,source,org,mapped_stock_id,ticker,stock,industry
2d9041a6-0885-11ee-ad77-acde48001122,"Stocks to Watch: Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL and more",https://www.cnbctv18.com/photos/market/stocks/stocks-to-watch-kotak-mahindra-bank-vedanta-resources-pnb-gail-and-more-16888421.htm,"Stocks to Watch: Shares of Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL among others to be in focus today. Here are the top stocks to watch out for in trade on June 9.",2023-06-09 06:47:25,cnbc,GAIL,11875ef8-25b6-11ec-95bb-8c859079d2ba,GAIL,GAIL (India) Ltd.,Industrial  Gases & Fuels
2d9041a6-0885-11ee-ad77-acde48001122,"Stocks to Watch: Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL and more",https://www.cnbctv18.com/photos/market/stocks/stocks-to-watch-kotak-mahindra-bank-vedanta-resources-pnb-gail-and-more-16888421.htm,"Stocks to Watch: Shares of Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL among others to be in focus today. Here are the top stocks to watch out for in trade on June 9.",2023-06-09 06:47:25,cnbc,Kotak Mahindra Bank,11854afa-25b6-11ec-827f-8c859079d2ba,KOTAKBANK,Kotak Mahindra Bank Ltd.,Bank - Private
2d9041a6-0885-11ee-ad77-acde48001122,"Stocks to Watch: Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL and more",https://www.cnbctv18.com/photos/market/stocks/stocks-to-watch-kotak-mahindra-bank-vedanta-resources-pnb-gail-and-more-16888421.htm,"Stocks to Watch: Shares of Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL among others to be in focus today. Here are the top stocks to watch out for in trade on June 9.",2023-06-09 06:47:25,cnbc,PNB,11877d0c-25b6-11ec-8e49-8c859079d2ba,PNB,Punjab National Bank,Bank - Public
2d9041a6-0885-11ee-ad77-acde48001122,"Stocks to Watch: Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL and more",https://www.cnbctv18.com/photos/market/stocks/stocks-to-watch-kotak-mahindra-bank-vedanta-resources-pnb-gail-and-more-16888421.htm,"Stocks to Watch: Shares of Kotak Mahindra Bank, Vedanta Resources, PNB, GAIL among others to be in focus today. Here are the top stocks to watch out for in trade on June 9.",2023-06-09 06:47:25,cnbc,Vedanta Resources,,nan,nan,nan
2d904188-0885-11ee-ad77-acde48001122,"Wake Up Call: Nifty 50 sees pressure at higher levels, SBI, Kotak Bank in focus today",https://www.cnbctv18.com/photos/market/wake-up-call-nifty-50-sees-pressure-higher-levels-sbi-kotak-bank-focus-today-16888741.htm,"The market struggles to reach all-time highs, strong global market cues overnight, SBI in focus and more. These are the five things to watch before market opens today:",2023-06-09 07:10:03,cnbc,Kotak Bank,11854afa-25b6-11ec-827f-8c859079d2ba,KOTAKBANK,Kotak Mahindra Bank Ltd.,Bank - Private
2d904188-0885-11ee-ad77-acde48001122,"Wake Up Call: Nifty 50 sees pressure at higher levels, SBI, Kotak Bank in focus today",https://www.cnbctv18.com/photos/market/wake-up-call-nifty-50-sees-pressure-higher-levels-sbi-kotak-bank-focus-today-16888741.htm,"The market struggles to reach all-time highs, strong global market cues overnight, SBI in focus and more. These are the five things to watch before market opens today:",2023-06-09 07:10:03,cnbc,SBI,1185391e-25b6-11ec-83e9-8c859079d2ba,SBIN,State Bank Of India,Bank - Public
2d903bc0-0885-11ee-ad77-acde48001122,Gold price jumps for second straight week on US Fed rate-pause buzz. Buy or wait for FOMC meeting?,https://www.livemint.com/market/commodities/gold-price-jumps-for-second-straight-week-on-us-fed-rate-pause-buzz-buy-or-wait-for-fomc-meeting-11686360706333.html,Gold prices continue to rise for the second straight week amid weakness in the US dollar amid speculations of US Fed rate-pause,2023-06-10 01:43:07,live_mint,FOMC,,nan,nan,nan
2d903bc0-0885-11ee-ad77-acde48001122,Gold price jumps for second straight week on US Fed rate-pause buzz. Buy or wait for FOMC meeting?,https://www.livemint.com/market/commodities/gold-price-jumps-for-second-straight-week-on-us-fed-rate-pause-buzz-buy-or-wait-for-fomc-meeting-11686360706333.html,Gold prices continue to rise for the second straight week amid weakness in the US dollar amid speculations of US Fed rate-pause,2023-06-10 01:43:07,live_mint,US,,nan,nan,nan
2d903b48-0885-11ee-ad77-acde48001122,"Oil reports second weekly decline; Fed decision to influence Saudi's next move, say analysts",https://www.livemint.com/market/commodities/oil-reports-second-weekly-decline-as-demand-concerns-after-chinas-data-overweighs-saudi-cut-11686388898210.html,"Oil prices had risen earlier in the week, due to Saudi Arabia's pledge to cut more output on top of the cuts agreed earlier with the Organization of the Petroleum Exporting Countries and its allies or OPEC+.",2023-06-10 09:35:49,live_mint,Fed,,nan,nan,nan
2d9039c2-0885-11ee-ad77-acde48001122,"OPEC is tackling market ‘uncertainties’, says Saudi's oil minister after output cuts",https://www.livemint.com/market/commodities/opec-is-tackling-market-uncertainties-says-saudis-oil-minister-11686498645781.html,"At the OPEC meeting last week, Saudi Arabia announced a unilateral cut of one million barrels a day for the month of July.",2023-06-11 15:56:14,live_mint,OPEC,,nan,nan,nan
2d903b2a-0885-11ee-ad77-acde48001122,"Bizotic Commercial IPO opens next week. GMP, other details about BSE SME issue",https://www.livemint.com/market/ipo/bizotic-commercial-ipo-opens-next-week-gmp-other-details-about-bse-sme-issue-11686389521766.html,Bizotic Commercial IPO will hit primary market on 12th June and it will remain open till 15th June at a fixed price band of  ₹175 per equity share,2023-06-10 09:39:53,live_mint,Bizotic Commercial IPO,,nan,nan,nan
2d903b2a-0885-11ee-ad77-acde48001122,"Bizotic Commercial IPO opens next week. GMP, other details about BSE SME issue",https://www.livemint.com/market/ipo/bizotic-commercial-ipo-opens-next-week-gmp-other-details-about-bse-sme-issue-11686389521766.html,Bizotic Commercial IPO will hit primary market on 12th June and it will remain open till 15th June at a fixed price band of  ₹175 per equity share,2023-06-10 09:39:53,live_mint,BS,,nan,nan,nan
2d903b7a-0885-11ee-ad77-acde48001122,IKIO Lighting IPO: What GMP signals as focus shifts towards share allotment date,https://www.livemint.com/market/ipo/ikio-lighting-ipo-what-gmp-signals-as-focus-shifts-towards-share-allotment-date-11686378098096.html,"IKIO Lighting IPO GMP: IKIO Lighting IPO allotment date expected on 13th June 2023, with grey market premium (GMP) of  ₹114 signalling a strong debut on Dalal Street",2023-06-10 06:31:19,live_mint,IKIO Lighting IP,,nan,nan,nan
2d903ae4-0885-11ee-ad77-acde48001122,"IPOs this week: HMA Agro Industries, Bizotic Commercial, others. Check details here",https://www.livemint.com/market/ipo/ipos-next-week-hma-agro-industries-bizotic-commercial-others-check-details-here-11686398729474.html,"Urban Enviro Waste Management Ltd, Bizotic Commercial Ltd, Cosmic CRF Ltd, Cell Point (India) Ltd and HMA Agro Industries Ltd are opening for initial public offering (IPOs).",2023-06-10 12:51:30,live_mint,Bizotic Commercial,,nan,nan,nan
2d903ae4-0885-11ee-ad77-acde48001122,"IPOs this week: HMA Agro Industries, Bizotic Commercial, others. Check details here",https://www.livemint.com/market/ipo/ipos-next-week-hma-agro-industries-bizotic-commercial-others-check-details-here-11686398729474.html,"Urban Enviro Waste Management Ltd, Bizotic Commercial Ltd, Cosmic CRF Ltd, Cell Point (India) Ltd and HMA Agro Industries Ltd are opening for initial public offering (IPOs).",2023-06-10 12:51:30,live_mint,HMA Agro Industries,1185a6e4-25b6-11ec-9cc1-8c859079d2ba,506543,MP Agro Industries Ltd.,Fertilizers
2d903bd4-0885-11ee-ad77-acde48001122,Ola IPO: E-scooter maker to hold investor meet in next two weeks on IPO plans,https://www.livemint.com/market/ipo/ola-ipo-e-scooter-maker-to-hold-investor-meet-in-next-two-weeks-on-ipo-plans-bhavish-aggarwal-public-company-11686357314581.html,"Ola electric will hold investors' meet in different countries including Singapore, America, and the UK to discuss its IPO plans up for execution in 2023",2023-06-10 01:01:55,live_mint,IP,,nan,nan,nan
2d903bd4-0885-11ee-ad77-acde48001122,Ola IPO: E-scooter maker to hold investor meet in next two weeks on IPO plans,https://www.livemint.com/market/ipo/ola-ipo-e-scooter-maker-to-hold-investor-meet-in-next-two-weeks-on-ipo-plans-bhavish-aggarwal-public-company-11686357314581.html,"Ola electric will hold investors' meet in different countries including Singapore, America, and the UK to discuss its IPO plans up for execution in 2023",2023-06-10 01:01:55,live_mint,Ola IP,,nan,nan,nan
2d903c6a-0885-11ee-ad77-acde48001122,Western Carriers files DRHP for  ₹500 crore IPO,https://www.livemint.com/market/ipo/western-carriers-files-drhp-for-rs-500-crore-ipo-11686323749978.html,"Western Carriers is India's largest private, multi-modal, rail focused, 4PL asset-light logistics company",2023-06-09 15:19:19,live_mint,Western Carriers,,nan,nan,nan
2d9039e0-0885-11ee-ad77-acde48001122,"PVR Inox’s investors need more Pathaans, and soon enough",https://www.livemint.com/market/mark-to-market/multiplexes-struggle-to-attract-footfalls-as-movies-fail-to-shine-at-box-office-despite-strong-fy24-pipeline-11686498519861.html,"In FY23, footfalls were 16% lower than the pre-pandemic level of FY20, despite a higher number of screens.",2023-06-11 15:48:39,live_mint,Pathaan,,nan,nan,nan
2d9039e0-0885-11ee-ad77-acde48001122,"PVR Inox’s investors need more Pathaans, and soon enough",https://www.livemint.com/market/mark-to-market/multiplexes-struggle-to-attract-footfalls-as-movies-fail-to-shine-at-box-office-despite-strong-fy24-pipeline-11686498519861.html,"In FY23, footfalls were 16% lower than the pre-pandemic level of FY20, despite a higher number of screens.",2023-06-11 15:48:39,live_mint,PVR Inox,,nan,nan,nan
2d9039fe-0885-11ee-ad77-acde48001122,The FII-EM affair: It’s complicated,https://www.livemint.com/market/mark-to-market/the-fii-em-affair-it-s-complicated-11686498458515.html,"Among other factors, recovery in China post lifting of covid lockdowns has been underwhelming and slower-than-anticipated. This is said to have played a role for FIIs while reallocating funds.",2023-06-11 15:47:38,live_mint,EM,,nan,nan,nan
2d903a1c-0885-11ee-ad77-acde48001122,"At 6.6%, Indian stock market delivered higher returns than US, China in last 123 years: DSP Report",https://www.livemint.com/market/stock-market-news/at-6-6-indian-stock-market-delivered-higher-returns-than-us-china-markets-in-last-123-years-dsp-report-11686486084999.html,"This means that India has compounded investors' wealth at 6.6 per cent CAGR or compound annual growth rate, higher than 6.4 per cent CAGR by the United States and 3.3 per cent by China since the year 1900.",2023-06-11 13:26:09,live_mint,DSP,,nan,nan,nan
2d903ac6-0885-11ee-ad77-acde48001122,"Brokerage gives ‘buy’ for Reliance Industries, says concerns on debt are overdone",https://www.livemint.com/market/stock-market-news/brokerage-gives-buy-for-reliance-industries-says-concerns-on-debt-are-overdone-11686407429046.html,"The brokerage has given a target price of  ₹2,900 and said concerns on debt are overdone. that",2023-06-10 16:14:40,live_mint,Reliance Industries,11855400-25b6-11ec-8593-8c859079d2ba,RELIANCE,Reliance Industries Ltd.,Refineries
2d903c88-0885-11ee-ad77-acde48001122,"Bulk deal: Canada Pension Fund sells 1.7% in Kotak Mahindra Bank for  ₹6,123 cr",https://www.livemint.com/market/stock-market-news/bulk-deal-canada-pension-fund-sells-1-7-in-kotak-mahindra-bank-for-rs-6-123-cr-11686319764920.html,"According to bulk deal data on BSE, Canada Pension Plan Investment Board sold 33,000,000 shares at an average price of  ₹1,855.64.",2023-06-09 14:26:03,live_mint,Canada Pension Fund,,nan,nan,nan
2d903c88-0885-11ee-ad77-acde48001122,"Bulk deal: Canada Pension Fund sells 1.7% in Kotak Mahindra Bank for  ₹6,123 cr",https://www.livemint.com/market/stock-market-news/bulk-deal-canada-pension-fund-sells-1-7-in-kotak-mahindra-bank-for-rs-6-123-cr-11686319764920.html,"According to bulk deal data on BSE, Canada Pension Plan Investment Board sold 33,000,000 shares at an average price of  ₹1,855.64.",2023-06-09 14:26:03,live_mint,Kotak Mahindra Bank,11854afa-25b6-11ec-827f-8c859079d2ba,KOTAKBANK,Kotak Mahindra Bank Ltd.,Bank - Private
2d903c38-0885-11ee-ad77-acde48001122,"Bulk deal: CMS Info Systems' promoter sells 13. 7% stake, Norges Bank, ADIA, SBI Mutual fund, others buy",https://www.livemint.com/market/stock-market-news/bulk-deal-cms-info-systems-promoter-sells-stake-norges-bank-adia-sbi-mutual-fund-others-buy-11686322891721.html,"Apart from the foreign investors, three domestic fund houses SBI Mutual Fund, 360 One Mutual Fund, and IIFL Mutual Fund have added stakes in CMS Info Systems,",2023-06-09 15:43:44,live_mint,ADIA,,nan,nan,nan
2d903c38-0885-11ee-ad77-acde48001122,"Bulk deal: CMS Info Systems' promoter sells 13. 7% stake, Norges Bank, ADIA, SBI Mutual fund, others buy",https://www.livemint.com/market/stock-market-news/bulk-deal-cms-info-systems-promoter-sells-stake-norges-bank-adia-sbi-mutual-fund-others-buy-11686322891721.html,"Apart from the foreign investors, three domestic fund houses SBI Mutual Fund, 360 One Mutual Fund, and IIFL Mutual Fund have added stakes in CMS Info Systems,",2023-06-09 15:43:44,live_mint,CMS Info Systems,1185410c-25b6-11ec-ba10-8c859079d2ba,HCL-INSYS,HCL Infosystems Ltd.,Trading
2d903c38-0885-11ee-ad77-acde48001122,"Bulk deal: CMS Info Systems' promoter sells 13. 7% stake, Norges Bank, ADIA, SBI Mutual fund, others buy",https://www.livemint.com/market/stock-market-news/bulk-deal-cms-info-systems-promoter-sells-stake-norges-bank-adia-sbi-mutual-fund-others-buy-11686322891721.html,"Apart from the foreign investors, three domestic fund houses SBI Mutual Fund, 360 One Mutual Fund, and IIFL Mutual Fund have added stakes in CMS Info Systems,",2023-06-09 15:43:44,live_mint,Norges Bank,,nan,nan,nan
2d903c38-0885-11ee-ad77-acde48001122,"Bulk deal: CMS Info Systems' promoter sells 13. 7% stake, Norges Bank, ADIA, SBI Mutual fund, others buy",https://www.livemint.com/market/stock-market-news/bulk-deal-cms-info-systems-promoter-sells-stake-norges-bank-adia-sbi-mutual-fund-others-buy-11686322891721.html,"Apart from the foreign investors, three domestic fund houses SBI Mutual Fund, 360 One Mutual Fund, and IIFL Mutual Fund have added stakes in CMS Info Systems,",2023-06-09 15:43:44,live_mint,SBI Mutual,,nan,nan,nan
2d903a94-0885-11ee-ad77-acde48001122,Here is why United Spirits and Apollo Tyres look attractive,https://www.livemint.com/market/stock-market-news/here-is-why-united-spirits-and-apollo-tyres-look-attractive-11686450553979.html,"Stock market last week: Nifty, Sensex were flat, but small and mid-cap segments outperformed. This shows the investment opportunity is in stocks. Here are 2 ideas by Kunal Shah of LKP Securities.",2023-06-11 02:56:43,live_mint,Apollo Tyres,11856c2e-25b6-11ec-a9eb-8c859079d2ba,APOLLOTYRE,Apollo Tyres Ltd.,Tyres & Allied
2d903a94-0885-11ee-ad77-acde48001122,Here is why United Spirits and Apollo Tyres look attractive,https://www.livemint.com/market/stock-market-news/here-is-why-united-spirits-and-apollo-tyres-look-attractive-11686450553979.html,"Stock market last week: Nifty, Sensex were flat, but small and mid-cap segments outperformed. This shows the investment opportunity is in stocks. Here are 2 ideas by Kunal Shah of LKP Securities.",2023-06-11 02:56:43,live_mint,United Spirits,11877a28-25b6-11ec-920d-8c859079d2ba,MCDOWELL-N,United Spirits Ltd.,Breweries & Distilleries
2d903c56-0885-11ee-ad77-acde48001122,LIC raises stake in SAIL to 8.687% via open market purchase; should you buy this steel stock too?,https://www.livemint.com/market/stock-market-news/lic-increases-stake-in-sail-by-2-001-to-8-687-via-open-market-purchase-should-you-buy-this-steel-stock-11686324576463.html,"LIC has increased its stake in government-owned steel producer SAIL by 2.001% to 8.687% in an open-market purchase. The insurer bought over 8.26 crore equity shares in SAIL between October 14, 2021, and June 8, 2023, at an average cost of  ₹66.18 apiece.",2023-06-09 15:34:10,live_mint,LIC,1188106e-25b6-11ec-a15f-8c859079d2ba,LFIC,Lakshmi Finance & Industrial Corporation Ltd.,Finance - NBFC
2d903c56-0885-11ee-ad77-acde48001122,LIC raises stake in SAIL to 8.687% via open market purchase; should you buy this steel stock too?,https://www.livemint.com/market/stock-market-news/lic-increases-stake-in-sail-by-2-001-to-8-687-via-open-market-purchase-should-you-buy-this-steel-stock-11686324576463.html,"LIC has increased its stake in government-owned steel producer SAIL by 2.001% to 8.687% in an open-market purchase. The insurer bought over 8.26 crore equity shares in SAIL between October 14, 2021, and June 8, 2023, at an average cost of  ₹66.18 apiece.",2023-06-09 15:34:10,live_mint,SAIL,1185395c-25b6-11ec-8235-8c859079d2ba,SAIL,Steel Authority Of India Ltd.,Steel & Iron Products
2d90399a-0885-11ee-ad77-acde48001122,L&amp;T Finance aims 25% CAGR in 3-4 years by focusing on retail as long-term strategy,https://www.livemint.com/market/stock-market-news/lt-finance-aims-25-cagr-in-3-4-years-by-focusing-on-retail-as-long-term-strategy-11686501019290.html,"L&amp;amp;T Finance Group would predominantly become a retail finance company in the long term, gradually reducing the wholesale book from its existing portfolio, which is around  ₹19,500 crore now, according to reports.",2023-06-11 16:52:00,live_mint,L & am,,nan,nan,nan
2d90399a-0885-11ee-ad77-acde48001122,L&amp;T Finance aims 25% CAGR in 3-4 years by focusing on retail as long-term strategy,https://www.livemint.com/market/stock-market-news/lt-finance-aims-25-cagr-in-3-4-years-by-focusing-on-retail-as-long-term-strategy-11686501019290.html,"L&amp;amp;T Finance Group would predominantly become a retail finance company in the long term, gradually reducing the wholesale book from its existing portfolio, which is around  ₹19,500 crore now, according to reports.",2023-06-11 16:52:00,live_mint,T Finance,11856dd2-25b6-11ec-b134-8c859079d2ba,TCIFINANCE,TCI Finance Ltd.,Finance - NBFC
2d903a62-0885-11ee-ad77-acde48001122,"Market cap of 6 of top-10 most valued firm fall by  ₹1.84 lakh crore; TCS, HUL, Infosys take biggest hit",https://www.livemint.com/market/stock-market-news/mcap-of-6-of-top-10-most-valued-firm-fall-by-rs-1-84-lakh-crore-tcs-takes-biggest-hit-11686469888443.html,"Six of India's top 10 most valuable firms saw a combined erosion of  ₹1.84 lakh crore last week. The largest hit was taken by Tata Consultancy Services, followed by Hindustan Unilever and Infosys. However, Reliance Industries, HDFC Bank, HDFC Ltd and ICICI Bank all saw a jump in market valuation.",2023-06-11 08:18:32,live_mint,Infosys,11854534-25b6-11ec-a50c-8c859079d2ba,INFY,Infosys Ltd.,IT - Software
2d903a62-0885-11ee-ad77-acde48001122,"Market cap of 6 of top-10 most valued firm fall by  ₹1.84 lakh crore; TCS, HUL, Infosys take biggest hit",https://www.livemint.com/market/stock-market-news/mcap-of-6-of-top-10-most-valued-firm-fall-by-rs-1-84-lakh-crore-tcs-takes-biggest-hit-11686469888443.html,"Six of India's top 10 most valuable firms saw a combined erosion of  ₹1.84 lakh crore last week. The largest hit was taken by Tata Consultancy Services, followed by Hindustan Unilever and Infosys. However, Reliance Industries, HDFC Bank, HDFC Ltd and ICICI Bank all saw a jump in market valuation.",2023-06-11 08:18:32,live_mint,TCS,118786d0-25b6-11ec-995a-8c859079d2ba,TCS,Tata Consultancy Services Ltd.,IT - Software
2d903a80-0885-11ee-ad77-acde48001122,Respite for real estate after RBI’s pause; here are 7 stocks that are attractive,https://www.livemint.com/market/stock-market-news/respite-for-real-estate-after-rbi-s-pause-here-are-7-stocks-that-are-attractive-11686307810203.html,"The Reserve Bank of India's decision to hold the repo rate for the second consecutive time is expected to have a positive impact on the real estate industry. The move comes amid signs of strength in the real estate sector despite rising interest rates.",2023-06-11 06:20:52,live_mint,RBI,,nan,nan,nan
2d903ab2-0885-11ee-ad77-acde48001122,"Stock market triggers: US Fed policy, IIP, CPI, among factors that may drive Sensex, Nifty this week",https://www.livemint.com/market/stock-market-news/stock-market-triggers-us-fed-policy-iip-cpi-among-factors-that-may-drive-sensex-nifty-this-week-11686415667390.html,"Indian indices will be affected by US Fed policy, macroeconomic data like IIP data, CPI Inflation and WPI would affect it next week.",2023-06-11 01:26:11,live_mint,Sensex,,nan,nan,nan
2d903ab2-0885-11ee-ad77-acde48001122,"Stock market triggers: US Fed policy, IIP, CPI, among factors that may drive Sensex, Nifty this week",https://www.livemint.com/market/stock-market-news/stock-market-triggers-us-fed-policy-iip-cpi-among-factors-that-may-drive-sensex-nifty-this-week-11686415667390.html,"Indian indices will be affected by US Fed policy, macroeconomic data like IIP data, CPI Inflation and WPI would affect it next week.",2023-06-11 01:26:11,live_mint,US Fed,,nan,nan,nan
2d903a4e-0885-11ee-ad77-acde48001122,"TCS, Canara bank, Indian Bank, Piramal Enterprises, these 27 stocks to turn ex-dividend this week, check full list here",https://www.livemint.com/market/stock-market-news/tcs-canara-bank-indian-bank-piramal-enterprises-these-27-stocks-to-turn-ex-dividend-this-week-check-full-list-here-11686478739980.html,"Tata Consultancy Services (TCS), Tata Investment Corporation, Canara Bank, Indian Bank and others will trade ex-dividend this week with respect to the interim dividends announced by the companies.",2023-06-11 11:06:32,live_mint,Canara,,nan,nan,nan
2d903a4e-0885-11ee-ad77-acde48001122,"TCS, Canara bank, Indian Bank, Piramal Enterprises, these 27 stocks to turn ex-dividend this week, check full list here",https://www.livemint.com/market/stock-market-news/tcs-canara-bank-indian-bank-piramal-enterprises-these-27-stocks-to-turn-ex-dividend-this-week-check-full-list-here-11686478739980.html,"Tata Consultancy Services (TCS), Tata Investment Corporation, Canara Bank, Indian Bank and others will trade ex-dividend this week with respect to the interim dividends announced by the companies.",2023-06-11 11:06:32,live_mint,Indian Bank,1187a734-25b6-11ec-bfaa-8c859079d2ba,INDIANB,Indian Bank,Bank - Public
2d903a4e-0885-11ee-ad77-acde48001122,"TCS, Canara bank, Indian Bank, Piramal Enterprises, these 27 stocks to turn ex-dividend this week, check full list here",https://www.livemint.com/market/stock-market-news/tcs-canara-bank-indian-bank-piramal-enterprises-these-27-stocks-to-turn-ex-dividend-this-week-check-full-list-here-11686478739980.html,"Tata Consultancy Services (TCS), Tata Investment Corporation, Canara Bank, Indian Bank and others will trade ex-dividend this week with respect to the interim dividends announced by the companies.",2023-06-11 11:06:32,live_mint,Piramal Enterprises,118551ee-25b6-11ec-b7f0-8c859079d2ba,PEL,Piramal Enterprises Ltd.,Pharmaceuticals & Drugs
2d903a4e-0885-11ee-ad77-acde48001122,"TCS, Canara bank, Indian Bank, Piramal Enterprises, these 27 stocks to turn ex-dividend this week, check full list here",https://www.livemint.com/market/stock-market-news/tcs-canara-bank-indian-bank-piramal-enterprises-these-27-stocks-to-turn-ex-dividend-this-week-check-full-list-here-11686478739980.html,"Tata Consultancy Services (TCS), Tata Investment Corporation, Canara Bank, Indian Bank and others will trade ex-dividend this week with respect to the interim dividends announced by the companies.",2023-06-11 11:06:32,live_mint,TCS,118786d0-25b6-11ec-995a-8c859079d2ba,TCS,Tata Consultancy Services Ltd.,IT - Software
2d903bf2-0885-11ee-ad77-acde48001122,Global Market: Tech stocks push S&amp;P 500 further into bull market,https://www.livemint.com/market/stock-market-news/tech-stocks-push-s-p-500-further-into-bull-market-markets-wrap-11686344956769.html,"The S&amp;amp;P 500 rose 0.4%, as tech shares drove another session of gains with Tesla Inc. up 5.8% after General Motors Co. announced it’s joining the company’s charging network",2023-06-09 21:15:52,live_mint,S & am,,nan,nan,nan
2d903bac-0885-11ee-ad77-acde48001122,"Tesla regains momentum on stock market, record run drives nearly $200 billion jump in value",https://www.livemint.com/market/stock-market-news/tesla-regains-momentum-on-stock-market-record-run-drives-nearly-200-billion-jump-in-value-elon-musk-twitter-11686362515481.html,"After more than a year of rough ride on the stock markets, EV maker Tesla is finally picking some momentum on the bourses. Elon Musk's company added more than $194 billion to its market valuation in an 11-day run",2023-06-10 02:12:03,live_mint,Tesla,,nan,nan,nan
2d903a30-0885-11ee-ad77-acde48001122,These 3 Tata Group stocks to trade ex-dividend this week. Do you own any?,https://www.livemint.com/market/stock-market-news/these-3-tata-group-stocks-to-trade-ex-dividend-this-week-do-you-own-any-11686482039272.html,"Three Tata Group stocks, TCS, Tata Investment Corporation, and Tata Chemicals, will trade ex-dividend this week with TCS declaring a final dividend of  ₹48.",2023-06-11 12:28:05,live_mint,Tata Group,,nan,nan,nan
2d903b8e-0885-11ee-ad77-acde48001122,Why rally in Tata Motors share may continue before Tata Technologies IPO launch — explained,https://www.livemint.com/market/stock-market-news/why-rally-in-tata-motors-share-may-continue-before-tata-technologies-ipo-launch-explained-11686364881329.html,Tata Motors shares have surged more than 30% to  ₹562 per share since Tata Technologies filed a DRHP for its IPO,2023-06-10 02:53:10,live_mint,Tata Motors,118565e4-25b6-11ec-9e12-8c859079d2ba,TATAMOTORS,Tata Motors Ltd.,Automobiles-Trucks-Lcv
2d903b8e-0885-11ee-ad77-acde48001122,Why rally in Tata Motors share may continue before Tata Technologies IPO launch — explained,https://www.livemint.com/market/stock-market-news/why-rally-in-tata-motors-share-may-continue-before-tata-technologies-ipo-launch-explained-11686364881329.html,Tata Motors shares have surged more than 30% to  ₹562 per share since Tata Technologies filed a DRHP for its IPO,2023-06-10 02:53:10,live_mint,Tata Technologies IPO,118a212e-25b6-11ec-8f46-8c859079d2ba,AAATECH,AAA Technologies Ltd.,BPO-ITeS
2d903db4-0885-11ee-ad77-acde48001122,Bhansali Engg Polymers take a 12% dent as stock turns ex-dividend today,https://www.moneycontrol.com/news/buzzing-stocks/bhansali-engg-polymers-take12-dent-as-stock-turns-ex-dividend-today_17076981.html,"Bhansali Engineering stock has given a return of 24.45 percent over the last six months. Thus, outperforming the Nifty50 benchmark index which has given a return of 0.71 percent over the same duration.",2023-06-09 07:38:18,money_control,Bhansali Engg Polymers,1185329a-25b6-11ec-8df0-8c859079d2ba,BEPL,Bhansali Engineering Polymers Ltd.,Chemicals
2d903dc8-0885-11ee-ad77-acde48001122,Brightcom shares surge 20% to hit upper circuit on 4th day of rally,https://www.moneycontrol.com/news/buzzing-stocks/brightcom-shares-surge-20-to-hit-upper-circuit4th-dayrally_17076961.html,Ace investor Shankar Sharma holds 1.25 percent in Brightcom Group,2023-06-09 07:32:19,money_control,Brightcom,,nan,nan,nan
2d903d82-0885-11ee-ad77-acde48001122,Gateway Distriparks surges 5% as ICD Faridabad connects to DFC,https://www.moneycontrol.com/news/buzzing-stocks/gateway-distriparks-surges-5-as-icd-faridabad-connects-to-dfc_17077001.html,"Gateway Distriparks has successfully operated a container train on DFC from its ICD in Faridabad, Haryana to Mundra Port in Gujarat.",2023-06-09 08:00:34,money_control,DFC,11878f40-25b6-11ec-b67c-8c859079d2ba,IDFC,IDFC Ltd.,Finance - NBFC
2d903d82-0885-11ee-ad77-acde48001122,Gateway Distriparks surges 5% as ICD Faridabad connects to DFC,https://www.moneycontrol.com/news/buzzing-stocks/gateway-distriparks-surges-5-as-icd-faridabad-connects-to-dfc_17077001.html,"Gateway Distriparks has successfully operated a container train on DFC from its ICD in Faridabad, Haryana to Mundra Port in Gujarat.",2023-06-09 08:00:34,money_control,Gateway Distripark,11878a2c-25b6-11ec-8c22-8c859079d2ba,GDL,Gateway Distriparks Ltd.,Logistics
2d903d82-0885-11ee-ad77-acde48001122,Gateway Distriparks surges 5% as ICD Faridabad connects to DFC,https://www.moneycontrol.com/news/buzzing-stocks/gateway-distriparks-surges-5-as-icd-faridabad-connects-to-dfc_17077001.html,"Gateway Distriparks has successfully operated a container train on DFC from its ICD in Faridabad, Haryana to Mundra Port in Gujarat.",2023-06-09 08:00:34,money_control,ICD Faridabad,,nan,nan,nan
2d903e5e-0885-11ee-ad77-acde48001122,IEX shares suffer a shock as Centre pushes for market coupling in power space,https://www.moneycontrol.com/news/buzzing-stocks/iex-shares-suffershock-as-centre-pushes-for-market-couplingpower-space_17076691.html,"Currently, according to the analysts, National Load Dispatch Center (NLDC) is acting as the market coupler – for a very small portion of the market, but now they expect the organisation to become a full-fledged market coupler role.",2023-06-09 05:20:49,money_control,Centre,,nan,nan,nan
